Customer ID,Monetary,Recency,Frequency,R_score,F_score,M_score,Segment
15744.0,34.8,78.0,1.0,3,1,1,Khach hang trung binh
15745.0,1071.24,19.0,4.0,5,3,3,Khach hang trung binh
15746.0,182.96,134.0,1.0,3,1,1,Khach hang trung binh
15747.0,2497.86,13.0,9.0,5,5,4,VIP / Khach hang trung thanh
15748.0,609.8100000000001,40.0,3.0,4,3,3,Khach hang trung binh
15749.0,21535.9,235.0,3.0,2,3,5,Khach hang trung binh
15750.0,6362.601000000001,3.0,18.0,5,5,5,VIP / Khach hang trung thanh
15751.0,1318.84,461.0,11.0,1,5,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
15752.0,3916.46,40.0,9.0,4,5,5,VIP / Khach hang trung thanh
15753.0,79.2,305.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
15754.0,3001.86,51.0,9.0,4,5,5,VIP / Khach hang trung thanh
15755.0,5936.95,10.0,17.0,5,5,5,VIP / Khach hang trung thanh
15756.0,528.01,61.0,4.0,3,3,2,Khach hang trung binh
15757.0,2940.36,66.0,6.0,3,4,5,Khach hang trung binh
15758.0,205.25,25.0,1.0,4,1,1,Khach hang moi
15759.0,810.98,218.0,7.0,2,4,3,Khach hang trung binh
15761.0,143.05,443.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15762.0,583.75,65.0,2.0,3,2,2,Khach hang trung binh
15763.0,1048.67,32.0,2.0,4,2,3,Khach hang moi
15764.0,4453.28,88.0,8.0,3,4,5,Khach hang trung binh
15765.0,370.63,667.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15766.0,799.66,64.0,3.0,3,3,3,Khach hang trung binh
15768.0,15267.26,116.0,34.0,3,5,5,Khach hang trung binh
15769.0,84177.58,7.0,46.0,5,5,5,VIP / Khach hang trung thanh
15770.0,321.45,613.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15771.0,1006.54,604.0,3.0,1,3,3,Khach hang trung binh
15772.0,280.88,418.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15773.0,774.52,6.0,2.0,5,2,3,Khach hang moi
15774.0,1282.6,69.0,6.0,3,4,4,Khach hang trung binh
15775.0,150.5,245.0,2.0,2,2,1,Da roi bo / Khong con hoat dong
15776.0,241.62,133.0,1.0,3,1,1,Khach hang trung binh
15777.0,1732.16,241.0,7.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
15778.0,307.95,431.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15779.0,124.08,463.0,2.0,1,2,1,Da roi bo / Khong con hoat dong
15780.0,475.28,184.0,3.0,3,3,2,Khach hang trung binh
15781.0,333.56,25.0,3.0,4,3,2,Khach hang trung binh
15782.0,3985.65,10.0,4.0,5,3,5,Khach hang trung binh
15783.0,246.3,11.0,1.0,5,1,1,Khach hang moi
15784.0,848.3299999999999,468.0,2.0,1,2,3,Khach hang trung binh
15785.0,5825.33,33.0,16.0,4,5,5,VIP / Khach hang trung thanh
15786.0,8379.65,46.0,5.0,4,4,5,VIP / Khach hang trung thanh
15787.0,933.26,26.0,3.0,4,3,3,Khach hang trung binh
15788.0,215.53,509.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15789.0,1932.01,358.0,6.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
15790.0,218.75,10.0,1.0,5,1,1,Khach hang moi
15791.0,3541.79,44.0,5.0,4,4,5,VIP / Khach hang trung thanh
15792.0,933.84,400.0,2.0,2,2,3,Khach hang trung binh
15793.0,2382.92,15.0,8.0,5,4,4,VIP / Khach hang trung thanh
15794.0,777.0,736.0,2.0,1,2,3,Khach hang trung binh
15795.0,1979.87,150.0,8.0,3,4,4,Khach hang trung binh
15796.0,5015.75,1.0,17.0,5,5,5,VIP / Khach hang trung thanh
15797.0,2821.08,113.0,6.0,3,4,4,Khach hang trung binh
15798.0,1535.37,493.0,3.0,1,3,4,Khach hang trung binh
15799.0,1421.34,76.0,4.0,3,3,4,Khach hang trung binh
15800.0,1227.07,107.0,7.0,3,4,4,Khach hang trung binh
15801.0,1042.19,46.0,3.0,4,3,3,Khach hang trung binh
15803.0,1929.66,51.0,4.0,4,3,4,Khach hang trung binh
15804.0,3848.55,1.0,13.0,5,5,5,VIP / Khach hang trung thanh
15805.0,9668.62,23.0,30.0,4,5,5,VIP / Khach hang trung thanh
15806.0,784.58,46.0,3.0,4,3,3,Khach hang trung binh
15807.0,1807.57,50.0,5.0,4,4,4,VIP / Khach hang trung thanh
15808.0,17038.95,306.0,21.0,2,5,5,"Co nguy co roi bo (tung tot, lau khong quay lai)"
15809.0,862.88,36.0,7.0,4,4,3,Khach hang trung binh
15810.0,2724.8,79.0,8.0,3,4,4,Khach hang trung binh
15811.0,3438.85,22.0,7.0,4,4,5,VIP / Khach hang trung thanh
15812.0,5186.17,107.0,12.0,3,5,5,Khach hang trung binh
15813.0,1303.91,208.0,2.0,2,2,4,Khach hang trung binh
15814.0,2531.84,17.0,6.0,5,4,4,VIP / Khach hang trung thanh
15815.0,2100.6,64.0,5.0,3,4,4,Khach hang trung binh
15816.0,93.3,542.0,2.0,1,2,1,Da roi bo / Khong con hoat dong
15817.0,2766.4,421.0,3.0,1,3,4,Khach hang trung binh
15818.0,340.5,588.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15819.0,3911.28,49.0,10.0,4,5,5,VIP / Khach hang trung thanh
15820.0,206.98,320.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
15821.0,570.96,44.0,2.0,4,2,2,Khach hang moi
15822.0,1777.91,3.0,6.0,5,4,4,VIP / Khach hang trung thanh
15823.0,3018.86,372.0,3.0,2,3,5,Khach hang trung binh
15824.0,890.94,453.0,2.0,1,2,3,Khach hang trung binh
15825.0,532.94,172.0,1.0,3,1,2,Khach hang trung binh
15826.0,2583.13,56.0,4.0,4,3,4,Khach hang trung binh
15827.0,3240.03,73.0,28.0,3,5,5,Khach hang trung binh
15828.0,1108.82,375.0,1.0,2,1,3,Khach hang trung binh
15829.0,636.14,99.0,2.0,3,2,3,Khach hang trung binh
15830.0,547.7,38.0,1.0,4,1,2,Khach hang moi
15831.0,740.64,58.0,3.0,4,3,3,Khach hang trung binh
15832.0,836.79,254.0,1.0,2,1,3,Khach hang trung binh
15833.0,80.4,738.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15834.0,3615.54,70.0,7.0,3,4,5,Khach hang trung binh
15835.0,954.09,44.0,4.0,4,3,3,Khach hang trung binh
15836.0,117.47,50.0,1.0,4,1,1,Khach hang moi
15837.0,777.01,65.0,2.0,3,2,3,Khach hang trung binh
15838.0,72727.41,11.0,34.0,5,5,5,VIP / Khach hang trung thanh
15839.0,1020.74,33.0,3.0,4,3,3,Khach hang trung binh
15840.0,345.66,59.0,2.0,4,2,2,Khach hang moi
15841.0,2716.5,73.0,9.0,3,5,4,Khach hang trung binh
15842.0,528.75,393.0,2.0,2,2,2,Da roi bo / Khong con hoat dong
15843.0,118.95000000000002,304.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
15844.0,130.73999999999998,46.0,1.0,4,1,1,Khach hang moi
15845.0,4273.65,18.0,11.0,5,5,5,VIP / Khach hang trung thanh
15846.0,107.01,385.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
15847.0,822.57,38.0,5.0,4,4,3,Khach hang trung binh
15848.0,137.99,622.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15850.0,1006.75,19.0,6.0,5,4,3,Khach hang trung binh
15851.0,109.73,527.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15852.0,257.26,187.0,3.0,3,3,1,Khach hang trung binh
15853.0,110.8,52.0,1.0,4,1,1,Khach hang moi
15854.0,5578.28,4.0,21.0,5,5,5,VIP / Khach hang trung thanh
15855.0,1052.72,137.0,6.0,3,4,3,Khach hang trung binh
15856.0,31873.05,4.0,52.0,5,5,5,VIP / Khach hang trung thanh
15857.0,570.48,19.0,2.0,5,2,2,Khach hang moi
15858.0,3509.91,16.0,13.0,5,5,5,VIP / Khach hang trung thanh
15859.0,438.46,432.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15860.0,2361.3,41.0,17.0,4,5,4,VIP / Khach hang trung thanh
15861.0,4185.4,12.0,12.0,5,5,5,VIP / Khach hang trung thanh
15862.0,2512.29,8.0,13.0,5,5,4,VIP / Khach hang trung thanh
15863.0,355.1,26.0,5.0,4,4,2,Khach hang trung binh
15864.0,2014.22,22.0,7.0,4,4,4,VIP / Khach hang trung thanh
15865.0,2241.42,41.0,5.0,4,4,4,VIP / Khach hang trung thanh
15866.0,211.89,101.0,1.0,3,1,1,Khach hang trung binh
15867.0,8834.2,5.0,31.0,5,5,5,VIP / Khach hang trung thanh
15868.0,94.53,583.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15869.0,321.11,277.0,3.0,2,3,2,Khach hang trung binh
15870.0,857.46,33.0,4.0,4,3,3,Khach hang trung binh
15871.0,33.099999999999994,437.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15872.0,729.25,15.0,4.0,5,3,3,Khach hang trung binh
15873.0,138.23999999999998,500.0,4.0,1,3,1,Khach hang trung binh
15874.0,11135.0,64.0,21.0,3,5,5,Khach hang trung binh
15875.0,108.52,646.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15876.0,1449.14,409.0,2.0,2,2,4,Khach hang trung binh
15877.0,437.83,2.0,2.0,5,2,2,Khach hang moi
15878.0,330.77,562.0,2.0,1,2,2,Da roi bo / Khong con hoat dong
15879.0,1137.8,404.0,4.0,2,3,3,Khach hang trung binh
15880.0,299.03,369.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
15881.0,438.24,312.0,5.0,2,4,2,Khach hang trung binh
15882.0,1098.59,199.0,8.0,2,4,3,Khach hang trung binh
15883.0,396.48,2.0,2.0,5,2,2,Khach hang moi
15884.0,238.65000000000003,432.0,2.0,1,2,1,Da roi bo / Khong con hoat dong
15885.0,1737.57,93.0,15.0,3,5,4,Khach hang trung binh
15886.0,1052.87,60.0,4.0,3,3,3,Khach hang trung binh
15887.0,1027.15,407.0,3.0,2,3,3,Khach hang trung binh
15888.0,402.12,81.0,3.0,3,3,2,Khach hang trung binh
15889.0,1417.15,157.0,8.0,3,4,4,Khach hang trung binh
15890.0,535.65,395.0,5.0,2,4,2,Khach hang trung binh
15891.0,511.68,227.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
15892.0,128.2,669.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15893.0,305.28000000000003,482.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15894.0,258.25,253.0,2.0,2,2,1,Da roi bo / Khong con hoat dong
15895.0,179.17,150.0,1.0,3,1,1,Khach hang trung binh
15897.0,208.59,194.0,2.0,2,2,1,Da roi bo / Khong con hoat dong
15898.0,4934.5,1.0,25.0,5,5,5,VIP / Khach hang trung thanh
15899.0,56.25,369.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
15900.0,876.67,24.0,4.0,4,3,3,Khach hang trung binh
15901.0,668.73,17.0,7.0,5,4,3,Khach hang trung binh
15902.0,145.01,380.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
15903.0,8859.82,10.0,12.0,5,5,5,VIP / Khach hang trung thanh
15904.0,164.68,8.0,1.0,5,1,1,Khach hang moi
15905.0,114.69,543.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15906.0,2442.44,20.0,10.0,4,5,4,VIP / Khach hang trung thanh
15907.0,882.72,4.0,3.0,5,3,3,Khach hang trung binh
15908.0,758.62,491.0,2.0,1,2,3,Khach hang trung binh
15909.0,191.94,174.0,1.0,3,1,1,Khach hang trung binh
15910.0,2661.17,1.0,15.0,5,5,4,VIP / Khach hang trung thanh
15911.0,1399.45,624.0,8.0,1,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
15912.0,1074.7,178.0,9.0,3,5,3,Khach hang trung binh
15913.0,6.300000000000001,534.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15914.0,205.99,378.0,2.0,2,2,1,Da roi bo / Khong con hoat dong
15915.0,364.45,402.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
15916.0,3014.04,16.0,13.0,5,5,5,VIP / Khach hang trung thanh
15917.0,530.17,248.0,5.0,2,4,2,Khach hang trung binh
15918.0,582.88,191.0,3.0,2,3,2,Khach hang trung binh
15919.0,525.69,20.0,2.0,4,2,2,Khach hang moi
15920.0,569.14,154.0,9.0,3,5,2,Khach hang trung binh
15921.0,775.26,173.0,4.0,3,3,3,Khach hang trung binh
15922.0,363.6,373.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
15923.0,127.08,373.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
15924.0,102.82,731.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15925.0,207.15,194.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
15926.0,134.44,542.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15927.0,106.54,647.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15928.0,293.53,656.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15929.0,594.0,644.0,1.0,1,1,3,Khach hang trung binh
15930.0,426.63,67.0,1.0,3,1,2,Khach hang trung binh
15931.0,239.9,428.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15932.0,2461.85,4.0,8.0,5,4,4,VIP / Khach hang trung thanh
15933.0,1107.46,21.0,3.0,4,3,3,Khach hang trung binh
15934.0,2190.66,418.0,2.0,1,2,4,Khach hang trung binh
15935.0,108.04,239.0,2.0,2,2,1,Da roi bo / Khong con hoat dong
15936.0,282.79,379.0,2.0,2,2,2,Da roi bo / Khong con hoat dong
15937.0,145.35,64.0,1.0,3,1,1,Khach hang trung binh
15938.0,734.81,112.0,9.0,3,5,3,Khach hang trung binh
15939.0,9047.64,90.0,16.0,3,5,5,Khach hang trung binh
15941.0,230.6,637.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15942.0,337.44,134.0,1.0,3,1,2,Khach hang trung binh
15943.0,271.29,650.0,2.0,1,2,2,Da roi bo / Khong con hoat dong
15944.0,2164.24,277.0,4.0,2,3,4,Khach hang trung binh
15945.0,646.27,365.0,4.0,2,3,3,Khach hang trung binh
15946.0,2304.18,503.0,3.0,1,3,4,Khach hang trung binh
15947.0,1708.24,83.0,1.0,3,1,4,Khach hang trung binh
15948.0,1509.09,8.0,3.0,5,3,4,Khach hang trung binh
15949.0,364.72,17.0,2.0,5,2,2,Khach hang moi
15950.0,6878.71,32.0,10.0,4,5,5,VIP / Khach hang trung thanh
15951.0,974.52,9.0,3.0,5,3,3,Khach hang trung binh
15952.0,781.91,34.0,4.0,4,3,3,Khach hang trung binh
15953.0,3295.49,15.0,18.0,5,5,5,VIP / Khach hang trung thanh
15954.0,190.75,589.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15955.0,8050.23,24.0,22.0,4,5,5,VIP / Khach hang trung thanh
15956.0,617.6,551.0,2.0,1,2,3,Khach hang trung binh
15957.0,921.25,32.0,3.0,4,3,3,Khach hang trung binh
15958.0,462.12,74.0,4.0,3,3,2,Khach hang trung binh
15959.0,542.89,682.0,3.0,1,3,2,Khach hang trung binh
15960.0,394.0,374.0,4.0,2,3,2,Khach hang trung binh
15961.0,451.29,379.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
15962.0,289.48,449.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15963.0,470.76,20.0,2.0,4,2,2,Khach hang moi
15964.0,269.21000000000004,663.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15965.0,2758.19,17.0,13.0,5,5,4,VIP / Khach hang trung thanh
15966.0,399.58,451.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15967.0,2943.6,23.0,12.0,4,5,5,VIP / Khach hang trung thanh
15968.0,404.55,388.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
15969.0,1043.85,3.0,5.0,5,4,3,Khach hang trung binh
15970.0,1017.32,304.0,2.0,2,2,3,Khach hang trung binh
15971.0,4930.43,18.0,18.0,5,5,5,VIP / Khach hang trung thanh
15972.0,1769.33,456.0,5.0,1,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
15973.0,472.57,367.0,3.0,2,3,2,Khach hang trung binh
15974.0,3429.55,39.0,7.0,4,4,5,VIP / Khach hang trung thanh
15975.0,371.01,84.0,1.0,3,1,2,Khach hang trung binh
15976.0,1694.41,165.0,6.0,3,4,4,Khach hang trung binh
15977.0,1054.73,17.0,2.0,5,2,3,Khach hang moi
15978.0,3272.62,77.0,3.0,3,3,5,Khach hang trung binh
15979.0,329.22,603.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15980.0,6496.28,89.0,7.0,3,4,5,Khach hang trung binh
15981.0,9268.07,25.0,21.0,4,5,5,VIP / Khach hang trung thanh
15982.0,324.51,605.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
15983.0,3110.37,22.0,8.0,4,4,5,VIP / Khach hang trung thanh
15984.0,8304.82,3.0,30.0,5,5,5,VIP / Khach hang trung thanh
15985.0,2610.28,123.0,7.0,3,4,4,Khach hang trung binh
15986.0,354.42,30.0,2.0,4,2,2,Khach hang moi
15987.0,1535.99,12.0,8.0,5,4,4,VIP / Khach hang trung thanh
15988.0,738.89,19.0,3.0,5,3,3,Khach hang trung binh
15989.0,368.31,376.0,2.0,2,2,2,Da roi bo / Khong con hoat dong
15990.0,1997.75,44.0,7.0,4,4,4,VIP / Khach hang trung thanh
15991.0,150.55,534.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
15992.0,896.6,4.0,3.0,5,3,3,Khach hang trung binh
15993.0,2736.92,9.0,7.0,5,4,4,VIP / Khach hang trung thanh
15994.0,1172.34,55.0,3.0,4,3,3,Khach hang trung binh
15995.0,694.54,414.0,1.0,1,1,3,Khach hang trung binh
15996.0,1370.5,88.0,7.0,3,4,4,Khach hang trung binh
15998.0,8186.19,37.0,16.0,4,5,5,VIP / Khach hang trung thanh
15999.0,20.4,736.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16000.0,12393.7,3.0,3.0,5,3,5,Khach hang trung binh
16001.0,519.06,381.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
16002.0,169.21,625.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16003.0,5613.83,30.0,10.0,4,5,5,VIP / Khach hang trung thanh
16004.0,2146.39,475.0,5.0,1,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16005.0,2333.04,12.0,10.0,5,5,4,VIP / Khach hang trung thanh
16006.0,332.82,211.0,2.0,2,2,2,Da roi bo / Khong con hoat dong
16007.0,3053.06,48.0,7.0,4,4,5,VIP / Khach hang trung thanh
16008.0,5339.13,24.0,15.0,4,5,5,VIP / Khach hang trung thanh
16009.0,972.11,22.0,4.0,4,3,3,Khach hang trung binh
16010.0,1692.91,246.0,11.0,2,5,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16011.0,5587.56,8.0,29.0,5,5,5,VIP / Khach hang trung thanh
16012.0,2978.59,35.0,5.0,4,4,5,VIP / Khach hang trung thanh
16013.0,51420.92,4.0,84.0,5,5,5,VIP / Khach hang trung thanh
16014.0,1091.03,38.0,5.0,4,4,3,Khach hang trung binh
16015.0,689.6999999999999,4.0,3.0,5,3,3,Khach hang trung binh
16016.0,2053.0,3.0,11.0,5,5,4,VIP / Khach hang trung thanh
16017.0,1545.58,47.0,5.0,4,4,4,VIP / Khach hang trung thanh
16018.0,698.13,39.0,4.0,4,4,3,Khach hang trung binh
16019.0,16503.46,47.0,27.0,4,5,5,VIP / Khach hang trung thanh
16020.0,851.01,17.0,3.0,5,3,3,Khach hang trung binh
16021.0,487.03,395.0,2.0,2,2,2,Da roi bo / Khong con hoat dong
16022.0,602.63,260.0,1.0,2,1,3,Khach hang trung binh
16023.0,719.81,46.0,3.0,4,3,3,Khach hang trung binh
16024.0,483.99,12.0,3.0,5,3,2,Khach hang trung binh
16025.0,439.66,30.0,1.0,4,1,2,Khach hang moi
16026.0,236.09,43.0,1.0,4,1,1,Khach hang moi
16027.0,1799.84,92.0,15.0,3,5,4,Khach hang trung binh
16028.0,82.2,596.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16029.0,89705.47,39.0,107.0,4,5,5,VIP / Khach hang trung thanh
16030.0,331.24,310.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
16031.0,547.9,92.0,2.0,3,2,2,Khach hang trung binh
16032.0,1965.72,456.0,6.0,1,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16033.0,10465.07,6.0,27.0,5,5,5,VIP / Khach hang trung thanh
16034.0,908.37,196.0,6.0,2,4,3,Khach hang trung binh
16035.0,217.73,560.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16036.0,2556.84,87.0,4.0,3,4,4,Khach hang trung binh
16037.0,1489.44,270.0,5.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16038.0,454.33,8.0,3.0,5,3,2,Khach hang trung binh
16039.0,449.65,424.0,2.0,1,2,2,Da roi bo / Khong con hoat dong
16040.0,2383.7000000000003,65.0,7.0,3,4,4,Khach hang trung binh
16041.0,3166.4,31.0,3.0,4,3,5,Khach hang trung binh
16042.0,2183.1,22.0,8.0,4,4,4,VIP / Khach hang trung thanh
16043.0,1856.59,38.0,8.0,4,4,4,VIP / Khach hang trung thanh
16044.0,340.84000000000003,435.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
16045.0,3187.03,120.0,8.0,3,4,5,Khach hang trung binh
16046.0,235.78,562.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16047.0,107.14,682.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16048.0,800.09,373.0,4.0,2,4,3,Khach hang trung binh
16049.0,1852.15,40.0,6.0,4,4,4,VIP / Khach hang trung thanh
16050.0,300.7,174.0,3.0,3,3,2,Khach hang trung binh
16051.0,188.44,682.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16052.0,362.06,54.0,1.0,4,1,2,Khach hang moi
16053.0,3606.14,33.0,6.0,4,4,5,VIP / Khach hang trung thanh
16054.0,2090.68,145.0,4.0,3,4,4,Khach hang trung binh
16055.0,134.8,221.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
16056.0,650.75,45.0,1.0,4,1,3,Khach hang moi
16057.0,3202.07,16.0,10.0,5,5,5,VIP / Khach hang trung thanh
16058.0,62.7,406.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
16059.0,3053.57,66.0,12.0,3,5,5,Khach hang trung binh
16060.0,541.95,401.0,3.0,2,3,2,Khach hang trung binh
16061.0,44.95,431.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16062.0,2863.45,10.0,8.0,5,4,5,VIP / Khach hang trung thanh
16063.0,335.32,260.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
16064.0,109.31,725.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16065.0,1975.13,365.0,8.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16066.0,1521.04,17.0,5.0,5,4,4,VIP / Khach hang trung thanh
16067.0,2900.01,563.0,3.0,1,3,5,Khach hang trung binh
16068.0,115.73,594.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16069.0,457.7,418.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
16070.0,852.15,22.0,2.0,4,2,3,Khach hang moi
16071.0,1076.8,45.0,4.0,4,4,3,Khach hang trung binh
16072.0,4180.09,288.0,4.0,2,4,5,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16073.0,94.35,297.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
16074.0,252.5,390.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
16075.0,726.98,503.0,2.0,1,2,3,Khach hang trung binh
16076.0,2173.53,3.0,10.0,5,5,4,VIP / Khach hang trung thanh
16077.0,600.0,626.0,1.0,1,1,3,Khach hang trung binh
16078.0,362.99,284.0,2.0,2,2,2,Da roi bo / Khong con hoat dong
16079.0,1352.0,17.0,3.0,5,3,4,Khach hang trung binh
16080.0,472.9,82.0,4.0,3,4,2,Khach hang trung binh
16081.0,4278.96,56.0,8.0,4,5,5,VIP / Khach hang trung thanh
16082.0,106.75,670.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16083.0,2351.42,101.0,4.0,3,4,4,Khach hang trung binh
16084.0,436.18,299.0,1.0,2,1,2,Da roi bo / Khong con hoat dong
16085.0,2335.23,23.0,12.0,4,5,4,VIP / Khach hang trung thanh
16086.0,2685.65,59.0,10.0,4,5,4,VIP / Khach hang trung thanh
16087.0,1739.92,389.0,5.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16088.0,1437.43,576.0,2.0,1,2,4,Khach hang trung binh
16089.0,263.49,386.0,2.0,2,2,1,Da roi bo / Khong con hoat dong
16090.0,180.56,624.0,1.0,1,1,1,Da roi bo / Khong con hoat dong
16091.0,315.06,155.0,2.0,3,2,2,Khach hang trung binh
16092.0,1515.49,115.0,6.0,3,4,4,Khach hang trung binh
16093.0,17.0,107.0,1.0,3,1,1,Khach hang trung binh
16094.0,3599.16,12.0,11.0,5,5,5,VIP / Khach hang trung thanh
16095.0,447.05,456.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
16096.0,1584.97,264.0,4.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16097.0,185.05,240.0,1.0,2,1,1,Da roi bo / Khong con hoat dong
16098.0,4010.7,88.0,14.0,3,5,5,Khach hang trung binh
16099.0,1568.25,50.0,7.0,4,4,4,VIP / Khach hang trung thanh
16100.0,582.64,463.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
16101.0,3167.42,71.0,4.0,3,4,5,Khach hang trung binh
16102.0,1842.14,42.0,3.0,4,3,4,Khach hang trung binh
16103.0,6002.76,7.0,22.0,5,5,5,VIP / Khach hang trung thanh
16104.0,2511.21,62.0,9.0,3,5,4,Khach hang trung binh
16105.0,2386.19,249.0,5.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16106.0,108.38,66.0,1.0,3,1,1,Khach hang trung binh
16107.0,3204.1600000000003,18.0,7.0,5,4,5,VIP / Khach hang trung thanh
16108.0,2171.93,85.0,4.0,3,4,4,Khach hang trung binh
16109.0,923.58,219.0,3.0,2,3,3,Khach hang trung binh
16110.0,1781.59,45.0,4.0,4,4,4,VIP / Khach hang trung thanh
16111.0,549.33,428.0,1.0,1,1,2,Da roi bo / Khong con hoat dong
16112.0,195.74,143.0,4.0,3,4,1,Khach hang trung binh
16113.0,161.38,183.0,1.0,3,1,1,Khach hang trung binh
16114.0,135.75000000000003,171.0,1.0,3,1,1,Khach hang trung binh
16115.0,2553.8,10.0,12.0,5,5,4,VIP / Khach hang trung thanh
16116.0,592.88,212.0,1.0,2,1,3,Khach hang trung binh
16117.0,650.05,190.0,3.0,2,3,3,Khach hang trung binh
16118.0,4255.43,653.0,1.0,1,1,5,Khach hang trung binh
16119.0,1720.81,8.0,8.0,5,5,4,VIP / Khach hang trung thanh
16120.0,2952.51,59.0,6.0,4,4,5,VIP / Khach hang trung thanh
16121.0,1430.14,57.0,5.0,4,4,4,VIP / Khach hang trung thanh
16122.0,895.62,73.0,6.0,3,4,3,Khach hang trung binh
16123.0,307.78,52.0,1.0,4,1,2,Khach hang moi
16124.0,1709.39,317.0,4.0,2,4,4,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16125.0,4292.35,367.0,14.0,2,5,5,"Co nguy co roi bo (tung tot, lau khong quay lai)"
16126.0,14644.6,29.0,15.0,4,5,5,VIP / Khach hang trung thanh
16127.0,801.31,39.0,2.0,4,2,3,Khach hang moi
