Customer ID,Monetary,Recency,Frequency
13925.0,616.65,93.0,4.0
13926.0,223.85000000000002,23.0,1.0
13927.0,689.96,75.0,2.0
13928.0,464.57,11.0,4.0
13929.0,3318.1,169.0,11.0
13930.0,337.34,58.0,2.0
13931.0,5250.78,96.0,11.0
13932.0,307.4,295.0,1.0
13933.0,608.7900000000001,109.0,2.0
13934.0,922.1,264.0,1.0
13935.0,6116.92,597.0,3.0
13936.0,924.36,180.0,3.0
13937.0,867.38,169.0,2.0
13938.0,71.66,35.0,1.0
13939.0,1533.66,23.0,7.0
13940.0,839.14,17.0,4.0
13941.0,9826.630000000001,22.0,15.0
13942.0,320.0,535.0,1.0
13943.0,246.54,578.0,1.0
13944.0,200.43,653.0,1.0
13945.0,854.15,395.0,2.0
13946.0,1745.43,79.0,6.0
13947.0,90.6,65.0,1.0
13948.0,536.86,361.0,4.0
13949.0,2427.32,3.0,6.0
13950.0,728.56,11.0,4.0
13951.0,674.45,176.0,3.0
13952.0,12790.891,218.0,14.0
13953.0,6640.68,7.0,12.0
13954.0,378.59,2.0,2.0
13955.0,544.0699999999999,154.0,3.0
13956.0,1019.27,5.0,5.0
13957.0,458.25,418.0,3.0
13958.0,4504.78,380.0,8.0
13959.0,1064.77,79.0,6.0
13960.0,230.22,21.0,2.0
13961.0,498.7,392.0,1.0
13962.0,362.8,22.0,3.0
13963.0,2748.32,308.0,17.0
13964.0,421.9,387.0,2.0
13965.0,777.6600000000001,477.0,3.0
13966.0,384.26,435.0,1.0
13967.0,166.3,146.0,2.0
13968.0,123.66,423.0,1.0
13969.0,12820.36,7.0,35.0
13970.0,846.55,386.0,2.0
13971.0,4593.83,19.0,14.0
13972.0,190.25,71.0,2.0
13973.0,264.7,287.0,1.0
13974.0,663.52,49.0,2.0
13975.0,5224.85,31.0,12.0
13976.0,1192.36,207.0,4.0
13977.0,519.8100000000001,411.0,1.0
13978.0,196.79000000000002,15.0,2.0
13979.0,3290.53,73.0,7.0
13980.0,722.02,60.0,5.0
13981.0,327.39,416.0,1.0
13982.0,3927.49,39.0,9.0
13983.0,6638.85,30.0,21.0
13984.0,1461.32,27.0,12.0
13985.0,9982.31,4.0,22.0
13986.0,320.46,17.0,1.0
13987.0,682.54,380.0,2.0
13988.0,4708.64,20.0,8.0
13989.0,2026.06,66.0,5.0
13990.0,311.3,213.0,1.0
13991.0,847.54,12.0,6.0
13992.0,219.5,30.0,3.0
13993.0,6690.36,43.0,19.0
13994.0,2274.14,4.0,6.0
13995.0,3836.26,15.0,14.0
13996.0,895.76,386.0,2.0
13997.0,376.46,519.0,3.0
13998.0,566.7,447.0,3.0
13999.0,9438.01,10.0,29.0
14000.0,1877.5900000000001,211.0,5.0
14001.0,4216.1,46.0,9.0
14002.0,529.73,134.0,2.0
14003.0,209.41,733.0,1.0
14004.0,6258.45,43.0,11.0
14005.0,2874.72,10.0,5.0
14006.0,2196.67,116.0,7.0
14007.0,79.48,513.0,1.0
14008.0,493.74,432.0,1.0
14009.0,1090.23,198.0,3.0
14010.0,288.09999999999997,565.0,2.0
14011.0,451.91999999999996,480.0,2.0
14012.0,328.8,278.0,1.0
14013.0,1006.22,110.0,5.0
14014.0,1948.21,77.0,3.0
14015.0,917.34,53.0,1.0
14016.0,11379.71,162.0,11.0
14017.0,229.75,571.0,1.0
14018.0,367.15000000000003,645.0,1.0
14019.0,1398.96,47.0,3.0
14020.0,1213.26,17.0,4.0
14021.0,1716.58,155.0,7.0
14022.0,792.15,225.0,2.0
14023.0,584.07,7.0,2.0
14024.0,645.74,122.0,3.0
14025.0,3969.1,465.0,8.0
14026.0,713.11,471.0,2.0
14027.0,104.82,61.0,1.0
14028.0,3175.5,550.0,3.0
14029.0,467.66,63.0,2.0
14030.0,7405.1,18.0,20.0
14031.0,36048.26,7.0,44.0
14032.0,4482.21,2.0,16.0
14033.0,109.44,555.0,1.0
14034.0,509.09,22.0,3.0
14035.0,2790.5,29.0,9.0
14036.0,626.65,285.0,1.0
14037.0,755.95,176.0,6.0
14038.0,3000.93,78.0,5.0
14039.0,267.28000000000003,33.0,2.0
14040.0,12336.08,41.0,35.0
14041.0,141.41,266.0,1.0
14042.0,431.98,725.0,1.0
14043.0,299.65,491.0,2.0
14044.0,3060.75,27.0,10.0
14045.0,9334.23,109.0,16.0
14046.0,154.99,284.0,1.0
14047.0,3881.11,9.0,14.0
14048.0,713.89,305.0,3.0
14049.0,12848.4,17.0,13.0
14050.0,746.36,32.0,2.0
14051.0,21441.48,1.0,37.0
14052.0,466.66,20.0,2.0
14053.0,572.3,124.0,4.0
14054.0,92.46,65.0,1.0
14055.0,1520.96,106.0,3.0
14056.0,8062.46,1.0,23.0
14057.0,8276.1,24.0,22.0
14058.0,469.19,463.0,2.0
14059.0,183.6,267.0,1.0
14060.0,8882.3,5.0,30.0
14061.0,917.4300000000001,507.0,3.0
14062.0,25416.28,10.0,24.0
14063.0,-3767.1999999999994,438.0,9.0
14064.0,2967.57,29.0,15.0
14065.0,889.37,389.0,3.0
14066.0,152.55,267.0,1.0
14067.0,374.7,64.0,2.0
14068.0,1493.32,320.0,4.0
14069.0,225.81,515.0,2.0
14070.0,321.6,685.0,1.0
14071.0,1306.16,4.0,8.0
14072.0,390.85,667.0,1.0
14073.0,139.54,32.0,1.0
14074.0,219.39999999999998,623.0,1.0
14075.0,1734.87,5.0,6.0
14076.0,118.67,129.0,1.0
14077.0,615.0799999999999,41.0,6.0
14078.0,1553.47,102.0,9.0
14079.0,618.73,125.0,2.0
14080.0,1075.73,33.0,5.0
14081.0,4747.52,302.0,10.0
14082.0,413.36,365.0,2.0
14083.0,1082.19,4.0,11.0
14084.0,150.5,512.0,1.0
14085.0,9707.92,2.0,33.0
14086.0,39.95,463.0,1.0
14087.0,786.72,3.0,3.0
14088.0,62400.02,10.0,16.0
14089.0,158.75,57.0,1.0
14090.0,76.32000000000001,325.0,1.0
14091.0,9530.08,654.0,2.0
14092.0,7215.64,8.0,24.0
14093.0,433.86,12.0,1.0
14094.0,310.82,440.0,1.0
14095.0,2.95,723.0,1.0
14096.0,57120.909999999996,4.0,17.0
14097.0,422.85999999999996,481.0,2.0
14098.0,147.35,37.0,1.0
14099.0,5685.71,16.0,20.0
14100.0,191.95000000000002,138.0,1.0
14101.0,9942.13,74.0,13.0
14102.0,1060.33,5.0,5.0
14103.0,0.0,665.0,1.0
14104.0,743.53,155.0,5.0
14105.0,5703.9800000000005,239.0,5.0
14106.0,214.79999999999998,737.0,1.0
14107.0,4853.7,52.0,11.0
14108.0,1041.21,31.0,4.0
14109.0,80.2,73.0,1.0
14110.0,12957.6,4.0,33.0
14111.0,688.6,14.0,4.0
14112.0,5524.51,23.0,13.0
14113.0,6156.75,4.0,16.0
14114.0,1364.09,274.0,7.0
14115.0,622.6700000000001,502.0,2.0
14116.0,1382.74,20.0,5.0
14117.0,90.0,144.0,1.0
14118.0,458.45,429.0,1.0
14119.0,163.47,376.0,2.0
14121.0,2740.3,4.0,4.0
14122.0,309.77,406.0,3.0
14123.0,436.18,733.0,1.0
14124.0,419.58000000000004,84.0,1.0
14125.0,2720.63,11.0,3.0
14126.0,1109.96,8.0,4.0
14127.0,1900.0800000000002,123.0,6.0
14128.0,909.36,61.0,3.0
14129.0,2591.34,2.0,9.0
14130.0,1858.77,319.0,4.0
14131.0,168.22,649.0,1.0
14132.0,3580.13,2.0,11.0
14133.0,895.8399999999999,130.0,4.0
14134.0,11123.35,383.0,15.0
14135.0,8800.8,2.0,24.0
14136.0,1553.96,401.0,5.0
14137.0,294.1,696.0,1.0
14138.0,965.8800000000001,2.0,2.0
14139.0,1086.8,46.0,4.0
14140.0,920.05,4.0,2.0
14141.0,879.0300000000001,3.0,4.0
14142.0,655.94,373.0,2.0
14143.0,115.8,134.0,1.0
14144.0,30.599999999999998,486.0,1.0
14145.0,7006.05,47.0,7.0
14146.0,8208.87,9.0,12.0
14147.0,2019.3,78.0,9.0
14148.0,466.29,234.0,2.0
14149.0,259.43,221.0,1.0
14150.0,658.64,36.0,2.0
14151.0,666.7,673.0,2.0
14152.0,1975.44,75.0,7.0
14153.0,233.4,483.0,1.0
14154.0,6263.6,239.0,8.0
14155.0,118.75,266.0,1.0
14156.0,296063.44,10.0,156.0
14157.0,946.24,20.0,5.0
14158.0,507.66,40.0,1.0
14159.0,7494.67,20.0,20.0
14160.0,8421.47,610.0,7.0
14161.0,2996.93,216.0,7.0
14162.0,289.36,174.0,2.0
14163.0,2594.62,87.0,5.0
14164.0,1631.77,71.0,2.0
14165.0,120.44,276.0,1.0
14166.0,251.15,505.0,2.0
14167.0,1274.29,39.0,8.0
14168.0,305.9,421.0,2.0
14169.0,621.51,431.0,2.0
14170.0,570.18,375.0,3.0
14171.0,498.79,98.0,2.0
14172.0,356.27,605.0,3.0
14173.0,566.95,11.0,6.0
14174.0,134.46,33.0,1.0
14175.0,7350.44,60.0,8.0
14176.0,753.5600000000001,297.0,5.0
14177.0,2204.74,86.0,13.0
14178.0,1600.26,9.0,7.0
14179.0,701.57,41.0,2.0
14180.0,5909.0,11.0,33.0
14181.0,308.35,411.0,2.0
14182.0,660.07,444.0,4.0
14183.0,278.34000000000003,411.0,2.0
14184.0,452.89,67.0,1.0
14185.0,197.65,331.0,1.0
14186.0,1550.63,427.0,5.0
14187.0,123.5,474.0,1.0
14188.0,2018.91,31.0,6.0
14189.0,5453.38,2.0,16.0
14190.0,79.9,666.0,1.0
14191.0,4713.41,2.0,15.0
14192.0,293.74,388.0,1.0
14193.0,1210.19,68.0,3.0
14194.0,18442.87,5.0,36.0
14195.0,2381.24,202.0,6.0
14196.0,335.52,107.0,1.0
14197.0,390.05,411.0,1.0
14198.0,1527.58,18.0,9.0
14199.0,916.4999999999999,218.0,4.0
14200.0,379.2,617.0,1.0
14201.0,1134.14,60.0,10.0
14202.0,847.76,381.0,3.0
14203.0,339.34,397.0,1.0
14204.0,1024.83,2.0,4.0
14205.0,2146.58,17.0,9.0
14206.0,1145.21,239.0,3.0
14207.0,157.8,688.0,1.0
14208.0,567.05,95.0,2.0
14209.0,4937.37,11.0,15.0
14210.0,5509.37,106.0,16.0
14211.0,4301.69,53.0,18.0
14212.0,2190.14,90.0,2.0
14213.0,-1.4210854715202004e-14,405.0,1.0
14214.0,1000.23,31.0,5.0
14215.0,3238.53,12.0,9.0
14216.0,2142.39,3.0,5.0
14217.0,3105.52,2.0,23.0
14218.0,169.48000000000002,43.0,1.0
14219.0,633.83,4.0,3.0
14220.0,1515.0,247.0,4.0
14221.0,6506.59,42.0,17.0
14222.0,683.17,177.0,1.0
14223.0,975.23,92.0,3.0
14224.0,1841.71,110.0,9.0
14225.0,2009.17,435.0,4.0
14226.0,2950.38,29.0,6.0
14227.0,6327.31,26.0,15.0
14228.0,745.5,438.0,3.0
14229.0,2468.99,52.0,7.0
14230.0,979.8000000000001,436.0,3.0
14231.0,1131.97,184.0,4.0
14232.0,2043.93,43.0,5.0
14233.0,2766.96,49.0,7.0
14234.0,754.12,22.0,4.0
14235.0,4666.99,75.0,9.0
14236.0,1543.44,81.0,5.0
14237.0,466.04,373.0,2.0
14238.0,434.23,326.0,3.0
14239.0,4203.72,43.0,21.0
14240.0,1247.49,30.0,3.0
14241.0,333.70000000000005,184.0,2.0
14242.0,280.55,235.0,2.0
14243.0,7152.06,9.0,17.0
14244.0,354.82,661.0,1.0
14245.0,1677.48,220.0,2.0
14246.0,1474.06,111.0,3.0
14247.0,750.61,278.0,5.0
14248.0,1032.95,318.0,3.0
14249.0,5400.461,411.0,12.0
14250.0,1904.05,7.0,3.0
14251.0,2879.7000000000003,2.0,5.0
14252.0,350.99,381.0,1.0
14253.0,363.40000000000003,493.0,2.0
14254.0,601.03,433.0,1.0
14255.0,-1441.6,546.0,1.0
14256.0,2384.14,260.0,5.0
14257.0,5942.0,64.0,9.0
14258.0,31027.35,9.0,25.0
14259.0,120.0,142.0,1.0
14260.0,824.28,471.0,3.0
14261.0,1163.45,51.0,2.0
14262.0,2618.23,8.0,8.0
14263.0,322.93,423.0,1.0
14264.0,1475.8600000000001,155.0,6.0
14265.0,1373.35,109.0,4.0
14266.0,40.56,428.0,1.0
14267.0,1259.19,163.0,3.0
14268.0,354.85,471.0,1.0
14269.0,261.68,439.0,1.0
14270.0,492.65000000000003,332.0,1.0
14271.0,214.18,226.0,2.0
14272.0,920.81,74.0,4.0
14273.0,559.97,51.0,4.0
14274.0,256.6,686.0,1.0
14275.0,1189.3799999999999,396.0,6.0
14276.0,1929.32,99.0,7.0
14277.0,4296.2699999999995,15.0,9.0
14278.0,205.83,410.0,1.0
14279.0,191.86,521.0,2.0
14280.0,134.04,197.0,1.0
14281.0,245.15,408.0,1.0
14282.0,7245.76,3.0,25.0
14283.0,628.4399999999999,463.0,4.0
14284.0,1282.85,31.0,3.0
14285.0,3158.64,21.0,8.0
14286.0,8396.7,24.0,7.0
14287.0,151.23000000000002,8.0,3.0
14288.0,413.85,213.0,1.0
14289.0,911.26,9.0,6.0
14290.0,4208.93,11.0,8.0
14291.0,7844.4,2.0,23.0
14292.0,8887.9,8.0,16.0
14293.0,2809.41,3.0,9.0
14294.0,375.34,407.0,1.0
14295.0,2316.06,40.0,5.0
14296.0,448.45,421.0,2.0
14297.0,1284.06,18.0,4.0
14298.0,90489.31,8.0,82.0
14299.0,12607.53,8.0,27.0
14300.0,43.2,19.0,1.0
14301.0,1956.23,117.0,4.0
14302.0,742.9000000000001,431.0,3.0
14303.0,277.94,407.0,2.0
14304.0,1523.81,223.0,3.0
14305.0,1803.76,71.0,3.0
14306.0,3141.5,51.0,6.0
14307.0,4279.97,89.0,10.0
14308.0,-849.45,549.0,2.0
14309.0,3747.96,8.0,11.0
14310.0,492.1,433.0,1.0
14311.0,435.90000000000003,243.0,2.0
14312.0,3090.29,47.0,11.0
14314.0,221.9,107.0,2.0
14315.0,3168.72,45.0,8.0
14316.0,1355.34,422.0,5.0
14317.0,508.58000000000004,65.0,1.0
14318.0,158.02,460.0,1.0
14319.0,476.95000000000005,424.0,1.0
14320.0,1204.1200000000001,207.0,5.0
14321.0,2198.58,11.0,7.0
14322.0,384.3,429.0,4.0
14323.0,574.26,115.0,2.0
14324.0,701.61,410.0,2.0
14325.0,245.48000000000002,570.0,1.0
14326.0,923.98,242.0,3.0
14327.0,1894.93,163.0,6.0
14328.0,-445.06,438.0,1.0
14329.0,9695.92,17.0,15.0
14330.0,200.63,624.0,1.0
14331.0,462.65999999999997,124.0,2.0
14332.0,1917.41,23.0,5.0
14333.0,351.45,68.0,1.0
14334.0,4292.98,17.0,12.0
14335.0,454.86,16.0,2.0
14336.0,1614.91,17.0,4.0
14338.0,894.1,161.0,3.0
14339.0,600.66,243.0,2.0
14340.0,134.7,219.0,1.0
14341.0,4428.17,45.0,18.0
14342.0,842.74,21.0,6.0
14343.0,1079.66,421.0,4.0
14344.0,2993.05,127.0,20.0
14345.0,108.97999999999999,39.0,1.0
14346.0,2315.75,121.0,5.0
14347.0,82.6,737.0,1.0
14348.0,409.57,260.0,1.0
14349.0,133.5,10.0,1.0
14350.0,947.8,274.0,3.0
14351.0,51.0,165.0,1.0
14352.0,1078.96,157.0,4.0
14353.0,376.5,215.0,3.0
14354.0,163.62,6.0,2.0
14355.0,840.0500000000001,366.0,3.0
14356.0,666.9399999999999,80.0,2.0
14357.0,225.12,43.0,1.0
14358.0,384.29999999999995,389.0,2.0
14359.0,882.58,19.0,3.0
14360.0,2118.03,32.0,4.0
14361.0,214.70999999999998,579.0,1.0
14362.0,151.5,22.0,1.0
14363.0,227.47000000000003,402.0,2.0
14364.0,3717.35,109.0,8.0
14365.0,634.68,395.0,2.0
14366.0,136.0,525.0,1.0
14367.0,9134.12,8.0,16.0
14368.0,155.0,320.0,1.0
14369.0,469.13,642.0,2.0
14370.0,1092.13,451.0,6.0
14371.0,100.5,295.0,1.0
14372.0,830.1800000000001,443.0,2.0
14373.0,76.55,358.0,1.0
14374.0,108.0,541.0,1.0
14375.0,1106.82,185.0,3.0
14376.0,215.46,683.0,1.0
14377.0,617.05,191.0,2.0
14378.0,131.25,622.0,1.0
14379.0,1265.16,44.0,4.0
14380.0,-99.72999999999999,682.0,1.0
14381.0,625.9399999999999,52.0,2.0
14382.0,1187.68,26.0,2.0
14383.0,1247.69,38.0,3.0
14384.0,58.5,501.0,1.0
14385.0,202.11,9.0,3.0
14386.0,142.4,297.0,1.0
14387.0,1727.6,33.0,3.0
14388.0,6289.95,10.0,16.0
14389.0,1821.07,65.0,5.0
14390.0,6079.4800000000005,10.0,13.0
14391.0,135.6,577.0,1.0
14392.0,266.4,432.0,1.0
14393.0,67.95,218.0,1.0
14394.0,93.8,565.0,1.0
14395.0,7754.7300000000005,2.0,20.0
14396.0,1969.38,65.0,7.0
14397.0,2556.68,3.0,19.0
14398.0,707.79,401.0,2.0
14399.0,2093.21,394.0,8.0
14400.0,1703.0,149.0,3.0
14401.0,6703.4,4.0,22.0
14402.0,285.6,652.0,1.0
14403.0,1822.76,130.0,6.0
14404.0,2625.13,34.0,13.0
14405.0,195.0,387.0,1.0
14406.0,156.75,119.0,1.0
14407.0,2111.08,107.0,6.0
14408.0,4102.27,11.0,11.0
14409.0,3276.09,71.0,9.0
14410.0,2105.08,92.0,11.0
14411.0,1063.0,311.0,1.0
14412.0,1417.49,43.0,3.0
14413.0,764.52,362.0,4.0
14414.0,2387.48,92.0,8.0
14415.0,11803.62,1.0,23.0
14416.0,490.22,22.0,2.0
14417.0,524.65,388.0,1.0
14418.0,1937.25,4.0,3.0
14419.0,1254.64,11.0,7.0
14420.0,1627.72,99.0,4.0
14421.0,2456.62,57.0,6.0
14422.0,10200.92,1.0,19.0
14423.0,914.9599999999999,218.0,3.0
14424.0,322.08,18.0,1.0
14425.0,635.89,435.0,3.0
14426.0,11103.97,24.0,17.0
14427.0,1263.52,50.0,4.0
14428.0,1209.3700000000001,7.0,5.0
14429.0,516.28,404.0,1.0
14430.0,956.4000000000001,512.0,3.0
14431.0,2567.1,303.0,4.0
14432.0,2248.5,10.0,6.0
14433.0,280.7,466.0,1.0
14434.0,1372.8,22.0,6.0
14435.0,90.42,502.0,1.0
14436.0,271.70000000000005,99.0,2.0
14437.0,744.44,366.0,5.0
14438.0,131.9,306.0,1.0
14439.0,9443.04,320.0,5.0
14440.0,5870.13,8.0,13.0
14441.0,4370.09,1.0,11.0
14442.0,5272.02,205.0,7.0
14443.0,2063.65,54.0,5.0
14444.0,120.44,456.0,1.0
14445.0,221.65,456.0,1.0
14446.0,1200.28,1.0,5.0
14447.0,1711.73,19.0,6.0
14448.0,375.35,9.0,2.0
14449.0,2230.96,19.0,8.0
14450.0,1128.44,181.0,7.0
14451.0,3215.5,60.0,12.0
14452.0,658.95,11.0,4.0
14453.0,119.93,190.0,1.0
14454.0,970.7,376.0,5.0
14455.0,584.37,432.0,4.0
14456.0,3002.5099999999998,5.0,9.0
14457.0,113.64,311.0,1.0
14458.0,228.07,381.0,1.0
14459.0,5339.1410000000005,155.0,2.0
14460.0,919.6,110.0,9.0
14461.0,6661.01,148.0,13.0
14462.0,2204.69,66.0,12.0
14463.0,786.5699999999999,98.0,4.0
14464.0,111.0,568.0,2.0
14465.0,3925.85,247.0,11.0
14466.0,4267.15,29.0,13.0
14467.0,2203.2400000000002,18.0,12.0
14468.0,204.24,734.0,1.0
14469.0,2093.46,416.0,4.0
14470.0,712.04,12.0,3.0
14471.0,400.95,591.0,2.0
14472.0,2118.72,104.0,9.0
14473.0,234.34000000000003,74.0,2.0
14474.0,1248.94,46.0,2.0
14475.0,1025.1200000000001,72.0,4.0
14476.0,193.0,257.0,1.0
14477.0,1960.61,20.0,7.0
14478.0,1276.66,382.0,4.0
14479.0,1124.71,254.0,4.0
14480.0,1295.27,11.0,4.0
14481.0,1908.52,165.0,5.0
14482.0,4141.06,18.0,12.0
14483.0,249.2,282.0,2.0
14484.0,1070.98,50.0,4.0
14485.0,162.8,39.0,1.0
14486.0,175.5,512.0,2.0
14487.0,1253.52,27.0,7.0
14488.0,1047.43,68.0,1.0
14489.0,1574.93,207.0,4.0
14490.0,1273.47,406.0,2.0
14491.0,340.93,175.0,2.0
14492.0,1574.3600000000001,430.0,7.0
14493.0,4993.76,7.0,10.0
14494.0,401.46,26.0,3.0
14495.0,166.3,51.0,3.0
14496.0,2341.54,312.0,7.0
14497.0,679.16,309.0,2.0
14498.0,3900.83,43.0,10.0
14499.0,2083.44,26.0,7.0
14500.0,356.85,88.0,3.0
14501.0,190.31,184.0,2.0
14502.0,2310.18,20.0,11.0
14503.0,3543.26,3.0,6.0
14504.0,673.26,47.0,4.0
14505.0,11596.04,17.0,19.0
14506.0,2960.25,17.0,7.0
14507.0,3104.8,24.0,11.0
14508.0,804.07,22.0,5.0
14509.0,110.95,534.0,1.0
14510.0,964.55,376.0,3.0
14511.0,1267.4099999999999,11.0,5.0
14512.0,1215.97,188.0,7.0
14513.0,770.9100000000001,101.0,6.0
14514.0,4375.79,61.0,9.0
14515.0,3693.7,18.0,12.0
14516.0,151.17,516.0,1.0
14517.0,330.45,33.0,2.0
14518.0,174.37,64.0,1.0
14519.0,203.14,684.0,2.0
14520.0,270.6,2.0,2.0
14521.0,167.65,491.0,1.0
14522.0,1748.42,24.0,8.0
14523.0,241.09,108.0,1.0
14524.0,2909.86,32.0,13.0
14525.0,7915.71,20.0,17.0
14526.0,258.65,389.0,1.0
14527.0,25285.91,3.0,122.0
14528.0,364.21999999999997,37.0,1.0
14529.0,578.61,60.0,3.0
14530.0,5968.62,26.0,16.0
14531.0,376.34,480.0,1.0
14532.0,3833.03,236.0,11.0
14533.0,3185.12,25.0,11.0
14534.0,5702.97,3.0,26.0
14535.0,5815.13,60.0,9.0
14536.0,170.95,260.0,1.0
14537.0,635.45,58.0,2.0
14538.0,1370.8400000000001,65.0,5.0
14539.0,537.48,16.0,2.0
14540.0,3699.7400000000002,10.0,11.0
14541.0,2491.38,59.0,14.0
14542.0,103.25,186.0,1.0
14543.0,11905.710000000001,29.0,39.0
14544.0,2938.53,24.0,3.0
14545.0,349.25,674.0,1.0
14546.0,4987.97,5.0,11.0
14547.0,3953.9500000000003,4.0,8.0
14548.0,2541.29,151.0,9.0
14549.0,913.6,311.0,4.0
14550.0,1345.06,11.0,4.0
14551.0,856.64,18.0,7.0
14552.0,507.93,152.0,3.0
14553.0,1793.1,19.0,9.0
14554.0,2279.4900000000002,10.0,4.0
14555.0,2294.88,57.0,6.0
14556.0,815.69,596.0,3.0
14557.0,0.0,85.0,1.0
14558.0,614.1,654.0,3.0
14559.0,75.6,390.0,1.0
14560.0,6050.44,7.0,44.0
14561.0,1080.76,76.0,3.0
14562.0,6308.0,4.0,26.0
14563.0,640.54,510.0,2.0
14564.0,2519.32,435.0,2.0
14565.0,3833.87,96.0,5.0
14566.0,4092.0,111.0,4.0
14567.0,1524.46,57.0,2.0
14568.0,909.5,435.0,1.0
14569.0,597.3299999999999,1.0,4.0
14570.0,613.75,281.0,3.0
14571.0,160.0,425.0,1.0
14572.0,5484.9800000000005,3.0,11.0
14573.0,2113.42,180.0,13.0
14574.0,143.70000000000002,733.0,1.0
14575.0,420.22,488.0,1.0
14576.0,35.400000000000006,372.0,1.0
14577.0,1364.15,13.0,7.0
14578.0,168.63,3.0,1.0
14579.0,105.56,432.0,1.0
14580.0,14.850000000000001,518.0,1.0
14581.0,409.65,17.0,2.0
14582.0,114.11,41.0,1.0
14583.0,1660.29,6.0,8.0
14584.0,1725.16,169.0,8.0
14585.0,1143.27,50.0,5.0
14586.0,134.16,277.0,1.0
14587.0,1577.39,19.0,9.0
14588.0,135.39,578.0,1.0
14589.0,39.75,372.0,1.0
14590.0,2871.04,425.0,20.0
14591.0,1320.21,15.0,4.0
14592.0,557.94,35.0,3.0
14593.0,3568.69,22.0,12.0
14594.0,363.33,7.0,2.0
14595.0,2164.45,20.0,8.0
14596.0,222.22000000000003,627.0,1.0
14597.0,2184.63,11.0,6.0
14598.0,221.97,44.0,2.0
14599.0,457.89,390.0,2.0
14600.0,865.1700000000001,306.0,2.0
14601.0,213.96,11.0,1.0
14602.0,205.35999999999999,656.0,1.0
14603.0,660.0,275.0,1.0
14604.0,143.85999999999999,633.0,1.0
14605.0,921.5600000000001,374.0,4.0
14606.0,29197.59,1.0,192.0
14607.0,18371.06,16.0,22.0
14608.0,3273.44,4.0,11.0
14609.0,1366.2,72.0,10.0
14610.0,24.35,396.0,2.0
14611.0,599.38,444.0,2.0
14612.0,877.7,415.0,1.0
14613.0,76.32000000000001,680.0,1.0
14614.0,295.13,386.0,1.0
14615.0,934.26,394.0,5.0
14616.0,527.78,243.0,5.0
14617.0,190.47000000000003,403.0,2.0
14618.0,1310.52,9.0,7.0
14619.0,1276.31,246.0,2.0
14620.0,393.28000000000003,206.0,2.0
14621.0,2878.27,1.0,9.0
14622.0,320.58000000000004,185.0,1.0
14623.0,1988.23,32.0,10.0
14624.0,814.07,57.0,6.0
14625.0,4429.18,196.0,11.0
14626.0,5374.77,24.0,11.0
14627.0,406.40000000000003,379.0,1.0
14628.0,1998.0,91.0,5.0
14629.0,935.46,4.0,2.0
14630.0,338.65,484.0,1.0
14631.0,2023.17,51.0,6.0
14632.0,114.56,263.0,1.0
14633.0,344.90000000000003,266.0,1.0
14634.0,1971.82,438.0,4.0
14635.0,215.22,454.0,1.0
14636.0,609.85,36.0,2.0
14637.0,106.67999999999999,677.0,1.0
14638.0,443.6,51.0,1.0
14639.0,4946.81,52.0,9.0
14640.0,3446.33,24.0,10.0
14641.0,110.46,22.0,1.0
14642.0,96.12,59.0,1.0
14643.0,1654.69,170.0,5.0
14644.0,2077.47,68.0,7.0
14645.0,840.24,157.0,3.0
14646.0,523342.07,2.0,152.0
14647.0,506.04,201.0,2.0
14648.0,4378.0,416.0,15.0
14649.0,3630.04,5.0,9.0
14650.0,62.5,589.0,1.0
14651.0,2025.52,67.0,9.0
14652.0,114.18,77.0,1.0
14653.0,3593.06,1.0,12.0
14654.0,246.86,738.0,1.0
14655.0,3829.23,8.0,7.0
14656.0,790.0,169.0,5.0
14657.0,1440.24,18.0,6.0
14658.0,247.15,5.0,2.0
14659.0,2456.53,9.0,9.0
14660.0,285.74,87.0,2.0
14661.0,107.95,27.0,1.0
14662.0,1376.43,29.0,7.0
14663.0,490.6,430.0,2.0
14664.0,636.24,20.0,2.0
14665.0,2172.33,61.0,7.0
14666.0,195.25,24.0,1.0
14667.0,20188.79,11.0,54.0
14668.0,111.63,445.0,1.0
14669.0,3216.78,242.0,7.0
14670.0,583.33,280.0,3.0
14671.0,1127.45,549.0,2.0
14672.0,1113.14,235.0,4.0
14673.0,3037.32,3.0,7.0
14674.0,173.66,509.0,1.0
14675.0,1015.58,16.0,2.0
14676.0,8285.49,31.0,12.0
14677.0,184.91,593.0,1.0
14678.0,386.44,579.0,1.0
14679.0,1272.95,382.0,3.0
14680.0,53080.02,25.0,58.0
14681.0,875.1500000000001,71.0,6.0
14682.0,1514.81,188.0,6.0
14683.0,146.56,588.0,1.0
14684.0,1430.03,26.0,6.0
14685.0,4241.16,576.0,8.0
14686.0,844.58,414.0,5.0
14687.0,1402.06,107.0,3.0
14688.0,6666.93,8.0,28.0
14689.0,112.8,209.0,1.0
14690.0,764.59,44.0,4.0
14691.0,2114.33,31.0,5.0
14692.0,1705.6399999999999,137.0,12.0
14693.0,1139.86,265.0,7.0
14694.0,244.31,617.0,1.0
14695.0,1466.72,519.0,3.0
14696.0,2465.3,4.0,8.0
14697.0,188.60999999999999,218.0,2.0
14698.0,1217.27,2.0,5.0
14699.0,702.6,214.0,4.0
14700.0,3076.06,32.0,5.0
14701.0,4423.96,11.0,15.0
14702.0,6310.28,1.0,29.0
14703.0,318.17,15.0,1.0
